,id,pred_label,probs
3734,3734,per:title,"[0, 0.00018072611, 2.4953204e-05, 5.2903368e-05, 0.99622536, 4.3031137e-05, 0.0008839363, 2.167972e-05, 0.0002505461, 2.078819e-05, 2.8692928e-05, 6.5823246e-05, 9.691337e-05, 2.56199e-05, 0.0010415314, 0.00026514675, 6.494529e-05, 0.000119365206, 3.2134554e-05, 3.666299e-05, 4.0109433e-05, 0.000107732216, 4.6505043e-05, 3.267249e-05, 4.5694716e-05, 5.5768065e-05, 3.648441e-05, 4.5605557e-05, 6.56948e-05, 4.3010135e-05]"
3735,3735,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3736,3736,per:colleagues,"[0, 0.0011500643, 0.00036722378, 0.0002759796, 0.0015377882, 0.00021118803, 0.3715375, 0.00012536939, 0.0010664958, 0.00034312694, 0.00044209213, 0.0007229938, 0.004973746, 0.00044664866, 0.60542524, 0.0026005832, 0.0033035364, 0.0012076132, 0.00036902126, 0.0003424574, 0.00026308454, 0.0005166058, 0.00028087368, 0.00037574873, 0.00044447306, 0.00028363004, 0.00024118427, 0.00036029695, 0.00043758214, 0.00034785035]"
3737,3737,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3738,3738,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3739,3739,per:origin,"[0, 0.0005585559, 0.0002348962, 0.00024858487, 0.013572275, 0.00038803552, 0.06551295, 0.00046623536, 0.0028749264, 0.00049824745, 0.0016018966, 0.07933299, 0.017427146, 0.0037486958, 0.0028358884, 0.7735558, 0.001692198, 0.0012993156, 0.00052114, 0.00032326733, 0.00031454777, 0.002383398, 0.00031301563, 0.00044185403, 0.0005998285, 0.00040467692, 0.023268292, 0.0036033257, 0.00070988346, 0.0012679781]"
3740,3740,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3741,3741,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3742,3742,per:title,"[0, 8.764434e-05, 1.4439134e-05, 5.146687e-05, 0.9950689, 4.4194243e-05, 0.0007678352, 1.6700691e-05, 0.00034005998, 2.4442157e-05, 4.513196e-05, 0.00011529071, 0.0013358004, 2.074379e-05, 0.00070736284, 0.00048285088, 7.501194e-05, 0.00011378769, 2.6043963e-05, 3.0837495e-05, 3.144571e-05, 0.0001699109, 3.8754504e-05, 2.380611e-05, 4.50659e-05, 0.00012691611, 6.477495e-05, 3.8528087e-05, 4.5663965e-05, 4.6564604e-05]"
3743,3743,per:alternate_names,"[0, 2.5692872e-05, 1.900032e-05, 6.1214116e-05, 8.0405516e-05, 0.00013842044, 0.00029346562, 1.9375066e-05, 5.7540445e-05, 2.3347982e-05, 4.1137362e-05, 4.4545297e-05, 0.9980877, 3.642789e-05, 2.783493e-05, 5.0316485e-05, 6.4073574e-05, 4.248467e-05, 2.5245186e-05, 3.021453e-05, 3.4170745e-05, 5.381065e-05, 2.3577106e-05, 5.078546e-05, 3.7823567e-05, 0.00022922183, 0.00030307705, 4.3069507e-05, 2.251941e-05, 3.357534e-05]"
3744,3744,per:employee_of,"[0, 8.911224e-05, 4.1168765e-05, 1.7500182e-05, 0.00032508484, 1.1691836e-05, 0.99787474, 1.1443323e-05, 0.00018722823, 3.0534335e-05, 2.1358075e-05, 0.00010274298, 0.00013160294, 1.5996458e-05, 0.00016155852, 0.00045754857, 2.0559928e-05, 2.1960863e-05, 1.8215089e-05, 2.5624753e-05, 1.5012614e-05, 3.1197444e-05, 2.0822608e-05, 8.310231e-05, 4.456842e-05, 3.4794768e-05, 3.742972e-05, 4.388817e-05, 6.0821214e-05, 6.278254e-05]"
3745,3745,per:employee_of,"[0, 0.00011514061, 5.5366585e-05, 7.3815885e-05, 0.00062932033, 6.5237786e-05, 0.9895365, 3.407707e-05, 0.0006972747, 8.782991e-05, 9.996266e-05, 0.00020548595, 0.0026677116, 7.4394826e-05, 0.002878856, 0.0014703757, 0.00016519324, 0.00015813923, 8.642602e-05, 6.045305e-05, 3.136263e-05, 9.5758354e-05, 5.9225913e-05, 8.706135e-05, 9.16861e-05, 8.266987e-05, 7.029818e-05, 6.466692e-05, 0.000107769214, 0.00014798791]"
3746,3746,org:product,"[0, 0.00034873758, 0.0047181784, 0.98364645, 0.00019355748, 0.0046814615, 4.8427923e-05, 0.00013125564, 0.00072532473, 0.00024689987, 0.00012003596, 5.246544e-05, 7.391591e-05, 7.2841045e-05, 5.5198503e-05, 3.0513294e-05, 0.00010849642, 0.000119860255, 0.0002603965, 0.0005679257, 0.0023311104, 8.4745014e-05, 0.00024135713, 0.00024059232, 0.00012402787, 0.0001696916, 8.102235e-05, 0.00011425981, 0.00026537036, 0.00014585539]"
3747,3747,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3748,3748,org:place_of_headquarters,"[0, 0.00016488302, 0.0014339673, 0.00025936574, 3.806495e-05, 0.0002398741, 2.9414312e-05, 0.9859918, 7.708127e-05, 0.00013357526, 9.252487e-05, 0.00012362744, 3.1007086e-05, 4.672933e-05, 4.8024714e-05, 6.050178e-05, 8.117589e-05, 5.202862e-05, 7.76479e-05, 0.00012238117, 0.010289748, 6.9603135e-05, 0.00010525477, 5.653171e-05, 4.7604473e-05, 5.0873034e-05, 6.6189146e-05, 7.76479e-05, 9.3569826e-05, 3.938849e-05]"
3749,3749,per:colleagues,"[0, 0.0023567614, 0.00040844534, 0.00084382406, 0.10072714, 0.0005474805, 0.09297561, 0.0003479998, 0.006764794, 0.0013159051, 0.0013683249, 0.0021743332, 0.013671934, 0.004132208, 0.6937439, 0.0066957828, 0.012706363, 0.037565544, 0.0008496121, 0.0004267948, 0.0005890842, 0.007502583, 0.0009683943, 0.0011332738, 0.0009340282, 0.0013510634, 0.0008075449, 0.001719619, 0.0026351013, 0.0027365622]"
3750,3750,org:place_of_headquarters,"[0, 0.00038315286, 0.00046761846, 0.00013495982, 5.773456e-05, 0.00017056355, 5.7117682e-05, 0.9731347, 7.486013e-05, 0.00016271313, 0.00013087141, 0.00046830397, 3.5673587e-05, 8.141877e-05, 7.845275e-05, 0.00038072845, 0.000107336964, 8.3349565e-05, 0.00014310387, 0.00019104542, 0.022619305, 0.00011090655, 0.00018787701, 7.9377525e-05, 8.229811e-05, 8.157795e-05, 0.0001921212, 0.00012420944, 0.00013222026, 4.6391022e-05]"
3751,3751,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3752,3752,per:title,"[0, 0.00091466564, 5.1250358e-05, 7.427811e-05, 0.9836519, 9.357595e-05, 0.0031063848, 3.347977e-05, 0.00033550232, 4.1870193e-05, 6.6712644e-05, 0.00025368363, 0.00044773569, 6.4533946e-05, 0.0086442735, 0.0004181515, 0.00030243583, 0.00031379325, 5.8187805e-05, 6.8763155e-05, 8.2338905e-05, 0.00031974798, 7.073839e-05, 4.5140037e-05, 8.157855e-05, 7.522712e-05, 6.7962035e-05, 8.48697e-05, 0.00015606117, 7.522712e-05]"
3753,3753,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3754,3754,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3755,3755,per:title,"[0, 0.00047132155, 3.3482043e-05, 5.0706207e-05, 0.9943429, 5.1807383e-05, 0.0014043605, 3.154575e-05, 0.00010245436, 3.309197e-05, 3.9106268e-05, 0.00021027405, 7.417442e-05, 3.1300264e-05, 0.0018934683, 0.0003461758, 0.00013094519, 8.686702e-05, 3.498623e-05, 4.6417168e-05, 8.778376e-05, 0.00013940745, 4.7610818e-05, 2.972144e-05, 4.5011035e-05, 5.3766045e-05, 3.571113e-05, 5.045922e-05, 5.031161e-05, 4.4704393e-05]"
3756,3756,per:employee_of,"[0, 0.00041722055, 0.00017422091, 5.7102367e-05, 0.0010494047, 3.3048313e-05, 0.99012625, 1.884876e-05, 0.0021448443, 0.00014667289, 7.375176e-05, 0.00021175998, 0.00056280405, 7.447552e-05, 0.0009762443, 0.0019263845, 0.00011039063, 6.001834e-05, 7.873869e-05, 0.00011439641, 2.8489427e-05, 8.618246e-05, 8.2517436e-05, 0.00026352349, 0.00010174628, 8.7625165e-05, 0.00011529364, 0.0001208267, 0.0002315389, 0.00052561663]"
3757,3757,per:colleagues,"[0, 0.01451242, 0.0010209238, 0.0017248188, 0.25449026, 0.0015370848, 0.0052937185, 0.00074838405, 0.0059095365, 0.0019279361, 0.00975746, 0.0009904801, 0.006221935, 0.07449611, 0.53040326, 0.0022894808, 0.020727267, 0.027192319, 0.0018558897, 0.0014496091, 0.0011762242, 0.00997423, 0.0054948614, 0.0048209233, 0.002934732, 0.00091069256, 0.0009751242, 0.0013644439, 0.0062417137, 0.0035581584]"
3758,3758,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3759,3759,org:members,"[0, 0.22688851, 0.7182391, 0.015713762, 0.002939582, 0.0016479751, 0.0016433985, 0.011631951, 0.0005424421, 0.0037305236, 0.0008012861, 0.0013170718, 0.0002493201, 0.00059169735, 0.00051760185, 0.0004236938, 0.00069379393, 0.00047082183, 0.00030517517, 0.001235011, 0.0036619431, 0.00033418884, 0.00091375783, 0.0008987133, 0.0005751754, 0.0005963381, 0.0002803181, 0.00098608, 0.001849789, 0.00032107258]"
3760,3760,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3761,3761,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3762,3762,org:founded,"[0, 1.665119e-05, 2.7212944e-05, 4.840584e-05, 3.5840672e-05, 8.403692e-05, 4.664245e-05, 3.35707e-05, 5.0297254e-05, 5.371135e-05, 4.264506e-05, 1.832351e-05, 5.8717374e-05, 4.931238e-05, 2.0783542e-05, 3.2905315e-05, 5.1540326e-05, 7.30328e-05, 0.9979499, 0.00011315307, 4.820535e-05, 0.000114040544, 0.0003752964, 7.897429e-05, 2.804937e-05, 0.00023577368, 0.00010820892, 2.8728566e-05, 0.00010588305, 7.019191e-05]"
3763,3763,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3764,3764,org:place_of_headquarters,"[0, 0.004087281, 0.370811, 0.0047552404, 0.00018600834, 0.0040952717, 0.00034012296, 0.50683856, 0.00037391696, 0.0017323548, 0.00066300837, 0.0007512869, 0.00014206154, 0.0004303758, 0.00033062568, 0.00016003633, 0.00048934936, 0.00041754203, 0.00029035492, 0.0013136497, 0.09749051, 0.0002459402, 0.0007151349, 0.00039532088, 0.00046512, 0.00046968448, 0.00020811614, 0.0005972259, 0.00089763734, 0.00030727548]"
3765,3765,org:members,"[0, 0.011283728, 0.97681683, 0.0015572055, 7.43405e-05, 0.0012056677, 0.0002577691, 0.00074971357, 0.0001383449, 0.00088900357, 0.00017242538, 8.415661e-05, 5.5299148e-05, 0.00016316939, 0.00012031356, 5.7727073e-05, 0.000111163245, 0.00010230841, 0.00015791769, 0.0019723405, 0.0022590924, 8.615232e-05, 0.00035538868, 0.00023648447, 9.434301e-05, 0.00012707643, 7.2902636e-05, 0.00014004402, 0.00053986657, 0.00011914433]"
3766,3766,per:colleagues,"[0, 0.00038732274, 0.000121079465, 0.00014245765, 0.00081420224, 7.8711004e-05, 0.002214312, 7.666275e-05, 0.00020276992, 0.00014315495, 0.0003934582, 0.00020900236, 0.003777723, 0.000547832, 0.97443306, 0.00017946887, 0.0062772622, 0.008028742, 0.00014079796, 0.00016654986, 0.00012358818, 0.00024091286, 0.00020636577, 0.00013015326, 0.00023281768, 0.00014018058, 9.814894e-05, 0.00019414688, 0.00015261103, 0.0001464067]"
3767,3767,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3768,3768,org:top_members/employees,"[0, 0.99397594, 0.0001993017, 0.0004986039, 0.0013606505, 0.00039829887, 3.6831123e-05, 9.182802e-05, 4.9755676e-05, 0.00023357688, 5.721253e-05, 8.111712e-05, 2.034008e-05, 4.0332743e-05, 9.232257e-05, 5.5344084e-05, 5.972446e-05, 4.198039e-05, 4.9128e-05, 0.00020691236, 0.00098004, 5.1485706e-05, 0.00019568558, 7.3175936e-05, 5.5182183e-05, 8.2273924e-05, 3.0296456e-05, 4.674113e-05, 0.00089582894, 4.0097104e-05]"
3769,3769,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3770,3770,per:title,"[0, 0.0025838092, 4.555563e-05, 5.8238093e-05, 0.99270815, 6.752439e-05, 0.0012941557, 2.2310713e-05, 0.00010743052, 5.5381555e-05, 3.0945124e-05, 0.00012500248, 5.152056e-05, 3.6676534e-05, 0.0014437351, 0.00028763938, 8.531715e-05, 9.6464806e-05, 5.121957e-05, 6.634781e-05, 0.000110005014, 0.0001520293, 6.154173e-05, 4.4110933e-05, 6.20547e-05, 6.936235e-05, 4.342705e-05, 4.9498478e-05, 0.00013044696, 6.005743e-05]"
3771,3771,org:place_of_headquarters,"[0, 0.00014776451, 0.0010862569, 0.00037320712, 4.838379e-05, 0.00040988787, 3.2167667e-05, 0.9599848, 0.000106249056, 0.00018380614, 0.00011107654, 9.385608e-05, 5.110347e-05, 7.5231575e-05, 7.171641e-05, 4.571947e-05, 0.00012057245, 9.812048e-05, 0.00014416547, 0.0001563374, 0.035796672, 0.00013796726, 0.00016020119, 8.376314e-05, 7.634172e-05, 8.752621e-05, 7.095014e-05, 7.08117e-05, 0.00011969259, 5.5689405e-05]"
3772,3772,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3773,3773,per:title,"[0, 0.0023122998, 4.3482785e-05, 6.649786e-05, 0.9930119, 6.894456e-05, 0.0013942872, 1.6043357e-05, 0.00012093501, 4.6695797e-05, 2.5914094e-05, 0.00012791227, 0.00010989102, 3.413003e-05, 0.0013807373, 0.00032286937, 9.357118e-05, 6.672554e-05, 3.90158e-05, 5.4168075e-05, 7.797198e-05, 0.000103321305, 4.468817e-05, 4.3738313e-05, 5.8398316e-05, 7.0786606e-05, 4.743115e-05, 4.978028e-05, 0.000106731284, 6.114117e-05]"
3774,3774,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3775,3775,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3776,3776,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3777,3777,per:place_of_birth,"[0, 0.000273094, 0.0008590371, 0.00052435015, 0.00077267236, 0.00026807355, 0.0046348493, 0.0010638814, 0.0006294063, 0.0011673047, 0.0020389534, 0.07527901, 0.002708108, 0.0059367525, 0.0007802549, 0.050638746, 0.0014732716, 0.0007011256, 0.0009131017, 0.00042796216, 0.000117915966, 0.002186143, 0.00053573743, 0.0026687274, 0.0011750249, 0.0012368388, 0.8188657, 0.018304354, 0.0014948292, 0.002324866]"
3778,3778,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3779,3779,per:alternate_names,"[0, 0.0002250174, 0.00011903993, 0.0006428956, 0.23226419, 0.0011444078, 0.0021558565, 0.00014122544, 0.0044192127, 0.00019134313, 0.0005183498, 0.00031763545, 0.74683505, 0.00038053127, 0.00071023207, 0.0016233579, 0.0006391397, 0.00052012457, 0.00016672956, 0.00029462666, 0.00022789228, 0.0020311817, 0.00027677612, 0.00025899344, 0.00042409895, 0.0015332163, 0.00088534906, 0.00036010388, 0.0002564765, 0.00043692082]"
3780,3780,org:place_of_headquarters,"[0, 0.00093978015, 0.007752366, 0.0021564367, 0.0001826746, 0.2914741, 0.00015995523, 0.5531207, 0.00038937482, 0.0006354215, 0.00041448732, 0.0004197829, 0.00045969262, 0.0005070971, 0.00020062881, 0.00063140085, 0.00044598468, 0.00026892303, 0.0009989263, 0.0029612032, 0.13035528, 0.00062343566, 0.000844885, 0.00038861507, 0.0005068496, 0.0004080613, 0.0011367784, 0.00051912264, 0.00077209895, 0.00032597088]"
3781,3781,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3782,3782,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3783,3783,per:colleagues,"[0, 0.00043508303, 0.00019973119, 0.00012137994, 0.00029706323, 0.00011787546, 0.000526045, 0.00010261219, 0.0006981523, 0.00023928049, 0.00076864456, 0.00022140637, 0.0019743375, 0.007816284, 0.96735805, 0.0002813912, 0.005934713, 0.0073570753, 0.0001623803, 0.00022832303, 0.0001257231, 0.0012641905, 0.0004465985, 0.00037671687, 0.0010645551, 0.00010033313, 0.00013593907, 0.00093079114, 0.00041132537, 0.0003041079]"
3784,3784,org:alternate_names,"[0, 0.00031839297, 0.0070356503, 0.011111953, 0.00025070395, 0.9713866, 0.00012785962, 0.00047095658, 0.00058318884, 0.00010568926, 0.00012236247, 7.378299e-05, 0.00078745326, 0.00019496263, 0.00012356325, 8.719268e-05, 0.00018822757, 0.00016037188, 0.00018549041, 0.00033083392, 0.004732746, 0.00025168518, 0.00016337533, 0.00017063165, 0.00017864589, 0.00014417821, 9.64193e-05, 0.00010798449, 0.00038148538, 0.00012761014]"
3785,3785,per:employee_of,"[0, 0.0007271886, 0.00043783017, 0.00022242389, 0.0011001675, 0.00022570606, 0.6388824, 0.00011293931, 0.0015088994, 0.00042581247, 0.00054488843, 0.0006057189, 0.0051521175, 0.00057636056, 0.33930787, 0.0024336881, 0.0018677966, 0.0010585375, 0.00032409927, 0.00033635233, 0.0002505668, 0.00060041854, 0.00033504103, 0.0004617639, 0.0005122504, 0.00033569604, 0.0002438082, 0.00037872544, 0.00069543574, 0.00033553215]"
3786,3786,org:top_members/employees,"[0, 0.99952173, 1.5192379e-05, 1.8370301e-05, 3.8530798e-05, 1.3552027e-05, 1.7727034e-05, 9.373473e-06, 9.327816e-06, 1.5495805e-05, 1.04415585e-05, 1.8974271e-05, 5.780472e-06, 7.793682e-06, 4.1947504e-05, 1.3512381e-05, 1.0130193e-05, 8.631032e-06, 6.9453963e-06, 2.8279348e-05, 2.1119904e-05, 9.804148e-06, 1.7990813e-05, 1.2249215e-05, 1.26813175e-05, 8.749846e-06, 5.1513093e-06, 1.0857503e-05, 8.065876e-05, 9.085082e-06]"
3787,3787,per:employee_of,"[0, 7.5715434e-05, 2.6747864e-05, 1.7870198e-05, 0.00013676862, 1.104181e-05, 0.9982893, 9.801626e-06, 0.00019822134, 2.4895257e-05, 1.5525895e-05, 8.492156e-05, 0.00012069787, 1.3099675e-05, 9.8606986e-05, 0.00038245495, 1.8976338e-05, 2.2185588e-05, 1.606574e-05, 2.5710613e-05, 1.555625e-05, 2.1629372e-05, 2.0082194e-05, 8.621677e-05, 5.0038354e-05, 4.1763018e-05, 3.7390462e-05, 3.7997823e-05, 5.103189e-05, 4.965662e-05]"
3788,3788,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3789,3789,per:employee_of,"[0, 9.025136e-05, 4.382154e-05, 2.899257e-05, 0.0010061783, 3.1532665e-05, 0.9949014, 1.1852138e-05, 0.0005738633, 4.0271854e-05, 2.2186001e-05, 0.00014545002, 0.000361931, 3.366483e-05, 0.00045886607, 0.0013046372, 3.3928867e-05, 3.0118075e-05, 3.657853e-05, 5.9547012e-05, 3.611709e-05, 5.257572e-05, 2.4605675e-05, 0.00013747417, 4.3693348e-05, 4.782401e-05, 6.693416e-05, 4.9704828e-05, 7.483471e-05, 0.0002511924]"
3790,3790,per:parents,"[0, 0.00036408118, 0.00024324194, 0.0001977543, 0.0004818584, 0.00027029807, 0.0003864286, 0.0003540878, 0.00065653527, 0.00031662825, 0.0017955741, 0.0002589297, 0.0005481542, 0.055207893, 0.0028220771, 0.00058109034, 0.006139952, 0.026078364, 0.000360543, 0.00034504195, 0.00028970448, 0.8979986, 0.00054123916, 0.00024538924, 0.00072689576, 0.0001772658, 0.0005325879, 0.0005457505, 0.0008001926, 0.00073385]"
3791,3791,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3792,3792,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3793,3793,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3794,3794,per:title,"[0, 0.0008096561, 0.00035963376, 0.00090588676, 0.6598281, 0.00045373262, 0.0046478882, 0.00040395244, 0.0050947457, 0.0008321006, 0.005973838, 0.00094289356, 0.01582373, 0.0150549365, 0.14214152, 0.0031280722, 0.119461596, 0.0034777096, 0.0006165557, 0.0006165557, 0.00039768973, 0.00971071, 0.0013989604, 0.0015297201, 0.0012775051, 0.00078935723, 0.0008200005, 0.0010863242, 0.0012095176, 0.0012071574]"
3795,3795,per:title,"[0, 0.00020101186, 2.6651785e-05, 4.1724907e-05, 0.99470335, 3.355966e-05, 0.002262583, 1.543994e-05, 0.00013351104, 2.9936156e-05, 3.100732e-05, 0.00014425417, 9.252556e-05, 2.662577e-05, 0.0008964846, 0.00053846126, 7.852543e-05, 0.000103683815, 3.0796076e-05, 3.4896533e-05, 3.183577e-05, 0.00014883328, 3.448997e-05, 3.1804695e-05, 4.2216747e-05, 5.5061017e-05, 4.7396083e-05, 4.8236587e-05, 7.859256e-05, 5.6559744e-05]"
3796,3796,per:title,"[0, 0.00032864587, 0.00018652671, 0.0002561997, 0.7266154, 0.00046120744, 0.10027622, 0.00017973168, 0.0051158452, 0.00033775624, 0.0015080012, 0.0029363488, 0.017838625, 0.0014610698, 0.0027503746, 0.12286099, 0.0012532328, 0.00038422595, 0.000377531, 0.000259473, 0.00021343667, 0.00468083, 0.0004134237, 0.00081221573, 0.00095889496, 0.0019907171, 0.0031044323, 0.00069710345, 0.0003677066, 0.0013737213]"
3797,3797,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3798,3798,org:place_of_headquarters,"[0, 0.000121603094, 0.0009597573, 0.00019675585, 3.8432638e-05, 0.00012212376, 2.259338e-05, 0.99454415, 7.089583e-05, 9.577415e-05, 0.00010900431, 0.00021609403, 2.542724e-05, 6.201787e-05, 3.805914e-05, 0.00012410751, 7.2188304e-05, 7.6432414e-05, 0.000102300124, 9.493608e-05, 0.0021586262, 6.695915e-05, 0.00015254306, 4.2416596e-05, 4.216879e-05, 3.839512e-05, 0.00011238213, 0.00013232155, 0.000115398834, 4.6087764e-05]"
3799,3799,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3800,3800,org:product,"[0, 0.0011754866, 0.03886979, 0.93075734, 0.00018662578, 0.014898089, 0.00012323172, 0.00047470775, 0.002965291, 0.00026460196, 0.00024459735, 8.893399e-05, 0.0005784378, 0.00018662578, 0.00011308377, 6.7262146e-05, 0.00025771628, 0.00030041946, 0.0003505406, 0.0012193322, 0.00326629, 0.00021585637, 0.0005630416, 0.00023776744, 0.00034866287, 0.00027193694, 0.00016876709, 0.00022910575, 0.0012660488, 0.00031041016]"
3801,3801,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3802,3802,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3803,3803,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3804,3804,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3805,3805,org:top_members/employees,"[0, 0.9908111, 0.0010898324, 0.00086973904, 0.0004547536, 0.0006934164, 4.6637826e-05, 0.00013259957, 7.592278e-05, 0.0021213219, 0.00010311749, 7.5038246e-05, 1.9766992e-05, 7.090616e-05, 7.9178826e-05, 6.3995845e-05, 0.00015620234, 5.8783273e-05, 0.00014005306, 0.00030568003, 0.0008842986, 7.3586874e-05, 0.0004833741, 0.00013909893, 9.334102e-05, 0.0001341626, 4.4894983e-05, 6.178508e-05, 0.00064759876, 6.980686e-05]"
3806,3806,no_relation,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
